tweet_id,user_replied_tweet,timestamp,tweeted_source,tweet_text,tweet_page_source,retweeted,expanded_urls,rating_numerator,rating_denominator,rating_percent,name,dog_gender,dog_stage,jpg_url,img_num,is_dog,dog_breed,confidence,favorite_count,retweet_count
785515384317313025,0,2016-10-10 16:20:36,Twitter for iPhone,"Today, 10/10, should be National Dog Rates Day",,0,,10.0,10.0,1.0,,,,,,,,,6605.0,1401.0
785264754247995392,0,2016-10-09 23:44:41,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc ,https://t.co/mWYACm4qnx,0,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12.0,10.0,1.2,Doc,Male,,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1.0,True,Chow,0.056137,7854.0,1825.0
785170936622350336,0,2016-10-09 17:31:53,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 ,https://t.co/cubFg7F4qQ,0,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11.0,10.0,1.1,Hero,Male,,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2.0,True,Eskimo Dog,0.0274944,13088.0,5409.0
784826020293709826,0,2016-10-08 18:41:19,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft ,https://t.co/AsykOwMrXQ,0,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13.0,10.0,1.3,Rusty,Male,,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1.0,True,Chow,0.0903414,10955.0,3582.0
784517518371221505,0,2016-10-07 22:15:26,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day ,https://t.co/p6fgYe2dB6,0,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11.0,10.0,1.1,Frankie,Male,,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2.0,True,Malamute,0.757764,9699.0,2821.0
784431430411685888,0,2016-10-07 16:33:21,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 ,https://t.co/PHA1vtqqpt,0,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12.0,10.0,1.2,Stormy,Male,,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1.0,True,Miniature Poodle,0.744819,6153.0,1423.0
784183165795655680,0,2016-10-07 00:06:50,Vine - Make a Scene,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch ,https://t.co/t0cEeRbcXJ,0,https://vine.co/v/5ghHLBMMdlV,12.0,10.0,1.2,Reginald,Male,puppo,,,,,,21741.0,8974.0
784057939640352768,0,2016-10-06 15:49:14,Vine - Make a Scene,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever ,https://t.co/T7Jr4Gw4sC,0,https://vine.co/v/5gKxeUpuKEr,12.0,10.0,1.2,Balto,Male,,,,,,,32342.0,12402.0
783839966405230592,0,2016-10-06 01:23:05,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 ,https://t.co/8TCQcsZCZ8,0,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13.0,10.0,1.3,Riley,Male,,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1.0,False,Quilt,0.333739,32506.0,12026.0
783821107061198850,0,2016-10-06 00:08:09,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af ,https://t.co/STcPjiNAHp,0,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12.0,10.0,1.2,Mairi,Female,,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1.0,True,Lakeland Terrier,0.26565900000000003,7965.0,2189.0
783695101801398276,0,2016-10-05 15:47:27,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free ,https://t.co/kCRKlFg4AY,0,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12.0,10.0,1.2,Loomis,Male,,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3.0,True,Chow,0.314265,11289.0,3579.0
783466772167098368,0,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet ,https://t.co/s8W8Del9HQ,0,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11.0,10.0,1.1,Finn,Male,,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1.0,True,Chihuahua,0.789,9132.0,2508.0
783391753726550016,0,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well ,https://t.co/BO936YdJdi,0,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13.0,10.0,1.3,Godi,Male,,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4.0,True,Norwegian Elkhound,0.87713,18249.0,6135.0
783334639985389568,0,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave ,https://t.co/nfprKAXqwu,0,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12.0,10.0,1.2,Dave,Male,,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2.0,True,Cardigan,0.593858,31598.0,13045.0
783085703974514689,0,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats ,https://t.co/IsqyvbjFgM,0,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11.0,10.0,1.1,Earl,Male,,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1.0,True,Chesapeake Bay Retriever,0.240602,8798.0,2468.0
782969140009107456,0,2016-10-03 15:42:44,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable ,https://t.co/vOBV1ZqVcX,0,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12.0,10.0,1.2,Cali,Female,,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1.0,True,Golden Retriever,0.17139300000000002,26058.0,8181.0
782747134529531904,0,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back ,https://t.co/C6fUMnHt1H,0,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11.0,10.0,1.1,Deacon,Male,doggo,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1.0,True,Golden Retriever,0.560699,8060.0,1553.0
782722598790725632,0,2016-10-02 23:23:04,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine ",https://t.co/zrMVdfFej6,0,https://twitter.com/dog_rates/status/782722598790725632/photo/1,10.0,10.0,1.0,Penny,Female,,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1.0,True,Irish Setter,0.574557,18642.0,5999.0
782598640137187329,0,2016-10-02 15:10:30,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 ,https://t.co/BIUchFwHqn,0,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11.0,10.0,1.1,Timmy,Male,,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1.0,True,Malamute,0.8408709999999999,8403.0,2090.0
782305867769217024,0,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes ,https://t.co/pgVKxRw0s1,0,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12.0,10.0,1.2,Sampson,Male,doggo,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1.0,True,Briard,0.5044270000000001,18007.0,6184.0
781955203444699136,0,2016-09-30 20:33:43,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately ,https://t.co/FjEsk7A1JV,0,https://twitter.com/dog_rates/status/781955203444699136/photo/1,11.0,10.0,1.1,Chipson,Male,,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1.0,False,Pool Table,0.179568,11996.0,3734.0
781661882474196992,0,2016-09-30 01:08:10,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road ,https://t.co/ELqelxWMrC,0,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5.0,10.0,0.5,,,,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1.0,True,Pembroke,0.438087,11280.0,3002.0
781655249211752448,0,2016-09-30 00:41:48,Vine - Make a Scene,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 ,https://t.co/LOKrNo0OM7,0,https://vine.co/v/5rt6T3qm7hL,11.0,10.0,1.1,Combo,Male,doggo,,,,,,4324.0,1244.0
781524693396357120,0,2016-09-29 16:03:01,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 ,https://t.co/ya7bviQUUf,0,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12.0,10.0,1.2,,,,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1.0,True,Chesapeake Bay Retriever,0.0035225,22392.0,6158.0
781308096455073793,0,2016-09-29 01:42:20,Vine - Make a Scene,"Pupper butt 1, Doggo 0. Both 12/10 ",https://t.co/WQvcPEpH2u,0,https://vine.co/v/5rgu2Law2ut,12.0,10.0,1.2,,,doggo,,,,,,7710.0,2826.0
781251288990355457,0,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well ,https://t.co/xIYsa6LPA4,0,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11.0,10.0,1.1,Oakley,Male,,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2.0,True,Mexican Hairless,0.8877709999999999,9104.0,2332.0
781163403222056960,0,2016-09-28 16:07:23,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution ",https://t.co/YkHc7U7uUy,0,https://twitter.com/dog_rates/status/781163403222056960/photo/1,10.0,10.0,1.0,,,,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1.0,True,Shetland Sheepdog,0.973841,10539.0,3028.0
780931614150983680,0,2016-09-28 00:46:20,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend ,https://t.co/5dUYOu4b8d,0,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13.0,10.0,1.3,,Male,puppo,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1.0,False,Padlock,0.731564,23344.0,8156.0
780858289093574656,0,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first ",https://t.co/YElO4hvXI6,0,https://twitter.com/dog_rates/status/780858289093574656/photo/1,10.0,10.0,1.0,Dash,Male,,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1.0,True,Chesapeake Bay Retriever,0.488555,7764.0,2214.0
780800785462489090,0,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet ,https://t.co/KQzSR8eCsw,0,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11.0,10.0,1.1,Koda,Male,,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2.0,True,Siberian Husky,0.951963,5949.0,1443.0
780601303617732608,0,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately ,https://t.co/mH0IOyFdIG,0,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12.0,10.0,1.2,Hercules,Male,,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1.0,True,Saint Bernard,0.995143,13035.0,3695.0
780543529827336192,0,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well ,https://t.co/VG095mi09Q,0,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12.0,10.0,1.2,,,,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1.0,True,Golden Retriever,0.628312,6797.0,1920.0
780476555013349377,0,2016-09-26 18:38:05,Twitter for iPhone,"RT @Patreon: Well. @dog_rates is on Patreon. 

12/10. 

",https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO,1,"https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1,https://www.patreon.com/WeRateDogs,https://twitter.com/Patreon/status/780465709297995776/photo/1",12.0,10.0,1.2,,,,https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,1.0,True,Pug,0.919255,0.0,129.0
780459368902959104,0,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af ",https://t.co/coi4l1T2Sm,0,https://twitter.com/dog_rates/status/780459368902959104/photo/1,11.0,10.0,1.1,Bear,Male,,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1.0,True,Great Dane,0.382491,5695.0,1181.0
780192070812196864,0,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 ,https://t.co/zHIqpM5Gni,0,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11.0,10.0,1.1,,,,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1.0,True,Vizsla,0.144012,9396.0,2479.0
780074436359819264,0,2016-09-25 16:00:13,Vine - Make a Scene,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  ,https://t.co/dVm5Hgdpeb,0,https://vine.co/v/5nzYBpl0TY2,10.0,10.0,1.0,,Male,doggo,,,,,,13218.0,5548.0
779834332596887552,0,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af ,https://t.co/x0gV2Ck3AD,0,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11.0,10.0,1.1,Scout,Male,,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1.0,True,Golden Retriever,0.99383,20529.0,7871.0
779377524342161408,0,2016-09-23 17:50:56,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket ,https://t.co/KsqaIzlQ12,0,https://twitter.com/dog_rates/status/779377524342161408/video/1,12.0,10.0,1.2,,,pupper,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1.0,False,Sundial,0.17092100000000002,9517.0,3447.0
779123168116150273,0,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie ,https://t.co/uMfhduaate,0,https://twitter.com/dog_rates/status/779123168116150273/photo/1,12.0,10.0,1.2,Reggie,Male,,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1.0,True,Toy Poodle,0.43108,12735.0,4037.0
779056095788752897,0,2016-09-22 20:33:42,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare ,https://t.co/I1bJUzUEW5,0,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13.0,10.0,1.3,,,,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1.0,True,Chihuahua,0.721188,15963.0,5017.0
778990705243029504,0,2016-09-22 16:13:51,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af ,https://t.co/vyx1X5eyWI,0,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11.0,10.0,1.1,Jay,Male,,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2.0,True,Cocker Spaniel,0.7153510000000001,21616.0,8079.0
778764940568104960,0,2016-09-22 01:16:45,Twitter for iPhone,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
",https://t.co/tird9cIlzB,0,https://m.youtube.com/watch?v=idKxCMsS3FQ&feature=youtu.be,13.0,10.0,1.3,,,,,,,,,924.0,406.0
778748913645780993,0,2016-09-22 00:13:04,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly ",https://t.co/1dpEuALnY0,0,https://twitter.com/dog_rates/status/778748913645780993/photo/1,11.0,10.0,1.1,Mya,Female,,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1.0,True,Staffordshire Bullterrier,0.351434,7443.0,1479.0
778650543019483137,0,2016-09-21 17:42:10,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 ",https://t.co/KYZkPuiC1l,0,"https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",10.0,10.0,1.0,Strider,Male,,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1.0,True,German Shepherd,0.515699,6231.0,1653.0
778624900596654080,0,2016-09-21 16:00:17,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with ,https://t.co/0rRxyBQt32,0,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11.0,10.0,1.1,Penny,Female,,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2.0,True,Airedale,0.786089,5017.0,1122.0
778408200802557953,0,2016-09-21 01:39:11,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 ,https://t.co/gJKD9pst5A,0,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",14.0,10.0,1.4,,,,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3.0,True,Pembroke,0.8483620000000001,14715.0,4828.0
778383385161035776,0,2016-09-21 00:00:35,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet ,https://t.co/zP1IvAATWv,0,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,10.0,1.3,Nala,Female,,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1.0,True,Collie,0.345266,6294.0,1220.0
778286810187399168,0,2016-09-20 17:36:50,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort ,https://t.co/hhTfnPrWfb,0,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",11.0,10.0,1.1,Stanley,Male,,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1.0,True,Boston Bull,0.32207,11211.0,3673.0
778039087836069888,0,2016-09-20 01:12:28,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff ,https://t.co/t8Y4x9DmVD,0,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",12.0,10.0,1.2,,,pupper,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2.0,True,German Shepherd,0.717776,9151.0,2921.0
778027034220126208,0,2016-09-20 00:24:34,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back ,https://t.co/QFaUiIHxHq,0,https://twitter.com/dog_rates/status/778027034220126208/photo/1,11.27,10.0,1.127,Sophie,Female,pupper,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1.0,True,Clumber,0.946718,7073.0,1800.0
777885040357281792,0,2016-09-19 15:00:20,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in ,https://t.co/pL7wbMRW7M,0,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",3.0,10.0,0.3,Wesley,Male,,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1.0,True,Afghan Hound,0.123529,6854.0,1819.0
777684233540206592,0,2016-09-19 01:42:24,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing ",https://t.co/SuXcI9B7pQ,0,https://twitter.com/dog_rates/status/777684233540206592/photo/1,12.0,10.0,1.2,,,,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1.0,True,Cocker Spaniel,0.253442,12101.0,3263.0
777621514455814149,0,2016-09-18 21:33:11,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely ,https://t.co/BnVTMtUeI3,0,https://twitter.com/dog_rates/status/777621514455814149/photo/1,12.0,10.0,1.2,Derek,Male,,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1.0,True,Chow,0.999823,9454.0,2761.0
777189768882946048,0,2016-09-17 16:57:35,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free ,https://t.co/d3aLyCykn7,0,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",12.0,10.0,1.2,Jeffrey,Male,,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2.0,True,Chihuahua,0.988412,15426.0,4800.0
776813020089548800,0,2016-09-16 16:00:31,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail ,https://t.co/nFqLaOLUQA,0,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",12.0,10.0,1.2,Solomon,Male,,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1.0,True,Toy Poodle,0.51661,5255.0,1339.0
776477788987613185,0,2016-09-15 17:48:25,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper ,https://t.co/iJE3F0VozW,0,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",11.0,10.0,1.1,Huck,Male,pupper,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1.0,True,Labrador Retriever,0.8848389999999999,9549.0,3108.0
776218204058357768,0,2016-09-15 00:36:55,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath ,https://t.co/nzqTNw0744,0,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",13.0,10.0,1.3,,Male,floofer,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1.0,True,Samoyed,0.940326,32361.0,17677.0
776201521193218049,0,2016-09-14 23:30:38,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af ,https://t.co/Pq150LeRaC,0,https://twitter.com/dog_rates/status/776201521193218049/photo/1,10.0,10.0,1.0,O,Male,,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1.0,True,Rottweiler,0.502228,10336.0,2789.0
776113305656188928,0,2016-09-14 17:40:06,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper ,https://t.co/FYT9QBEnKG,0,https://twitter.com/dog_rates/status/776113305656188928/photo/1,11.0,10.0,1.1,Sampson,Male,pupper,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1.0,False,Mousetrap,0.777468,12665.0,4815.0
776088319444877312,0,2016-09-14 16:00:49,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness ,https://t.co/wOhuABgj6I,0,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",10.0,10.0,1.0,,,,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3.0,True,Pug,7.657020000000001e-05,1977.0,167.0
775842724423557120,0,2016-09-13 23:44:54,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af ,https://t.co/saRYTcxQeH,0,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",12.0,10.0,1.2,Blue,Male,,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2.0,True,Chow,0.520022,12618.0,2969.0
775733305207554048,0,2016-09-13 16:30:07,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well ,https://t.co/9CcBSxCXXG,0,https://twitter.com/dog_rates/status/775733305207554048/photo/1,11.0,10.0,1.1,Anakin,Male,doggo,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1.0,False,Long-Horned Beetle,0.6138520000000001,14904.0,4438.0
775729183532220416,0,2016-09-13 16:13:44,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 ,https://t.co/J39lT3b0rH,0,https://twitter.com/dog_rates/status/775729183532220416/photo/1,13.0,10.0,1.3,,Male,,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1.0,False,Web Site,0.989407,13910.0,5057.0
